"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"1973","Tyler Chatwood",477165,"FF|CU","Swinging Strike (Blocked)","null","null"
"1974","Tyler Chatwood",477165,"CU|FF","Ball","null","null"
"1975","Tyler Chatwood",477165,"FF|FT","Foul","null","null"
"1977","Tyler Chatwood",425834,"FT|CH","Called Strike","null","null"
"1978","Tyler Chatwood",425834,"CH|FC","Swinging Strike","null","null"
"1980","Tyler Chatwood",493351,"FC|FT","Foul","null","null"
"1981","Tyler Chatwood",493351,"FT|FT","In play, out(s)","98.1","-13.07"
"1982","Tyler Chatwood",493351,"FT|FC","Ball","null","null"
"1983","Tyler Chatwood",493351,"FC|FC","Ball","null","null"
"1985","Tyler Chatwood",542194,"FC|FT","Foul","null","null"
"1986","Tyler Chatwood",542194,"FT|FT","Ball","null","null"
"1987","Tyler Chatwood",542194,"FT|FC","Swinging Strike","null","null"
"1989","Tyler Chatwood",457789,"FF|FF","Called Strike","null","null"
"1990","Tyler Chatwood",457789,"FF|FT","Foul","null","null"
"1991","Tyler Chatwood",457789,"FT|FT","Ball","null","null"
"1992","Tyler Chatwood",457789,"FT|FF","In play, out(s)","89","-5.44"
"1994","Tyler Chatwood",570714,"FF|FF","Swinging Strike","null","null"
"1995","Tyler Chatwood",570714,"FF|FF","Called Strike","null","null"
"1996","Tyler Chatwood",570714,"FF|FF","Ball","null","null"
"1998","Tyler Chatwood",445055,"FF|CU","Called Strike","null","null"
"2000","Tyler Chatwood",571976,"FT|FT","Ball","null","null"
"2002","Tyler Chatwood",461314,"FT|FT","Called Strike","null","null"
"2004","Tyler Chatwood",477165,"FF|FF","Ball","null","null"
"2005","Tyler Chatwood",477165,"FF|CU","Ball","null","null"
"2006","Tyler Chatwood",477165,"CU|FF","Called Strike","null","null"
"2007","Tyler Chatwood",477165,"FF|FF","In play, out(s)","66.1","14.68"
"2010","Tyler Chatwood",493351,"FC|FC","Swinging Strike","null","null"
"2011","Tyler Chatwood",493351,"FC|FT","Ball","null","null"
"2013","Tyler Chatwood",542194,"FT|FC","Ball In Dirt","null","null"
"2014","Tyler Chatwood",542194,"FC|FF","Called Strike","null","null"
"2015","Tyler Chatwood",542194,"FF|FC","In play, out(s)","68.5","-24.3"
"2016","Tyler Chatwood",542194,"FC|FT","Ball","null","null"
"2017","Tyler Chatwood",542194,"FT|FT","Swinging Strike","null","null"
"2019","Tyler Chatwood",457789,"FF|CU","Ball","null","null"
"2021","Tyler Chatwood",518466,"FC|FC","Called Strike","null","null"
"2022","Tyler Chatwood",518466,"FC|FT","Ball","null","null"
"2023","Tyler Chatwood",518466,"FT|FC","Ball","null","null"
"2024","Tyler Chatwood",518466,"FC|FT","Swinging Strike","null","null"
"2025","Tyler Chatwood",518466,"FT|FC","Swinging Strike","null","null"
"2027","Tyler Chatwood",445055,"CH|FF","Foul","null","null"
"2028","Tyler Chatwood",445055,"FF|FF","Ball","null","null"
"2029","Tyler Chatwood",445055,"FF|FF","Foul","null","null"
"2030","Tyler Chatwood",445055,"FF|FT","Ball","null","null"
"2031","Tyler Chatwood",445055,"FT|FF","Foul","null","null"
"2032","Tyler Chatwood",445055,"FF|FC","In play, out(s)","83","36.56"
"2034","Tyler Chatwood",477165,"FF|FT","In play, no out","100.4","24.27"
"2035","Tyler Chatwood",477165,"FT|FF","Ball","null","null"
"2037","Tyler Chatwood",425834,"FT|FC","Ball","null","null"
"2038","Tyler Chatwood",425834,"FC|FC","Ball In Dirt","null","null"
"2039","Tyler Chatwood",425834,"FC|FC","Swinging Strike","null","null"
"2040","Tyler Chatwood",425834,"FC|FC","Ball","null","null"
"2042","Tyler Chatwood",493351,"FT|FT","Foul","null","null"
"2043","Tyler Chatwood",493351,"FT|FC","Ball","null","null"
"2044","Tyler Chatwood",493351,"FC|FC","Called Strike","null","null"
"2045","Tyler Chatwood",493351,"FC|FC","In play, out(s)","69.6","-2.53"
"2048","Tyler Chatwood",457789,"FF|FF","Foul","null","null"
"2049","Tyler Chatwood",457789,"FF|CU","Ball","null","null"
"2050","Tyler Chatwood",457789,"CU|FF","Ball","null","null"
"2051","Tyler Chatwood",457789,"FF|FT","Called Strike","null","null"
"2052","Tyler Chatwood",457789,"FT|FT","Called Strike","null","null"
"2054","Tyler Chatwood",543105,"FT|FC","Ball","null","null"
"2055","Tyler Chatwood",543105,"FC|FF","Foul","null","null"
"2056","Tyler Chatwood",543105,"FF|FF","Foul","null","null"
"2057","Tyler Chatwood",543105,"FF|FF","Foul","null","null"
"2058","Tyler Chatwood",543105,"FF|FF","Ball","null","null"
"2059","Tyler Chatwood",543105,"FF|FF","In play, out(s)","78.4","50.5"
"2063","Tyler Chatwood",592273,"FC|FF","Called Strike","null","null"
"2064","Tyler Chatwood",592273,"FF|FF","Foul Tip","null","null"
"2066","Tyler Chatwood",572008,"FC|FF","Called Strike","null","null"
"2067","Tyler Chatwood",572008,"FF|FT","In play, no out","104.1","18.16"
"2068","Tyler Chatwood",572008,"FT|CU","Ball","null","null"
"2069","Tyler Chatwood",572008,"CU|FC","Ball","null","null"
"2072","Tyler Chatwood",516416,"FC|FF","Ball","null","null"
"2073","Tyler Chatwood",516416,"FF|CU","Ball","null","null"
"2074","Tyler Chatwood",516416,"CU|FT","Foul","null","null"
"2075","Tyler Chatwood",516416,"FT|CU","Called Strike","null","null"
"2076","Tyler Chatwood",516416,"CU|FT","Ball","null","null"
"2077","Tyler Chatwood",516416,"FT|FF","Ball","null","null"
"2079","Tyler Chatwood",571875,"FF|FT","Ball","null","null"
"2080","Tyler Chatwood",571875,"FT|FT","In play, out(s)","84.4","42.7"
"2081","Tyler Chatwood",571875,"FT|FT","Ball","null","null"
"2083","Tyler Chatwood",502671,"FC|FC","Called Strike","null","null"
"2084","Tyler Chatwood",502671,"FC|FC","Called Strike","null","null"
"2085","Tyler Chatwood",502671,"FC|FC","Ball","null","null"
"2086","Tyler Chatwood",502671,"FC|FF","Ball","null","null"
"2088","Tyler Chatwood",516416,"FF|FT","Ball","null","null"
"2091","Tyler Chatwood",502671,"FT|FT","Ball","null","null"
"2092","Tyler Chatwood",502671,"FT|FT","Called Strike","null","null"
"2093","Tyler Chatwood",502671,"FT|FF","Called Strike","null","null"
"2094","Tyler Chatwood",502671,"FF|FC","Ball","null","null"
"2095","Tyler Chatwood",502671,"FC|FC","Ball In Dirt","null","null"
"2097","Tyler Chatwood",444482,"FF|FT","Ball","null","null"
"2098","Tyler Chatwood",444482,"FT|FT","Foul","null","null"
"2099","Tyler Chatwood",444482,"FT|FF","In play, out(s)","61.8","-2.55"
"2100","Tyler Chatwood",444482,"FF|FT","Foul","null","null"
"2101","Tyler Chatwood",444482,"FT|FC","Foul","null","null"
"2102","Tyler Chatwood",444482,"FC|FC","Ball","null","null"
"2104","Tyler Chatwood",630111,"FC|FT","In play, no out","null","null"
"2105","Tyler Chatwood",630111,"FT|FT","Ball","null","null"
"2107","Tyler Chatwood",456078,"FT|FC","In play, out(s)","90.3","55.25"
"2108","Tyler Chatwood",456078,"FC|FC","Ball","null","null"
"2109","Tyler Chatwood",456078,"FC|FC","Ball","null","null"
"2111","Tyler Chatwood",592273,"FT|FC","Ball","null","null"
"2112","Tyler Chatwood",592273,"FC|FC","Ball","null","null"
"2113","Tyler Chatwood",592273,"FC|FT","Called Strike","null","null"
"2114","Tyler Chatwood",592273,"FT|FT","In play, out(s)","83.6","66.41"
"2116","Tyler Chatwood",572008,"FC|FC","Ball","null","null"
"2117","Tyler Chatwood",572008,"FC|FT","Ball","null","null"
"2119","Tyler Chatwood",444482,"FF|FF","Foul","null","null"
"2121","Tyler Chatwood",456078,"FF|FC","Foul","null","null"
"2122","Tyler Chatwood",456078,"FC|FT","Ball","null","null"
"2123","Tyler Chatwood",456078,"FT|FF","Called Strike","null","null"
"2124","Tyler Chatwood",456078,"FF|FF","In play, no out","75.6","22.54"
"2126","Tyler Chatwood",572008,"FC|FT","Foul","null","null"
"2127","Tyler Chatwood",572008,"FT|FT","Ball","null","null"
"2128","Tyler Chatwood",572008,"FT|CU","Ball","null","null"
"2129","Tyler Chatwood",572008,"CU|FF","In play, no out","105.3","21.91"
"2131","Tyler Chatwood",516416,"FC|FT","In play, out(s)","88.7","55.48"
"2132","Tyler Chatwood",516416,"FT|FT","Called Strike","null","null"
"2133","Tyler Chatwood",516416,"FT|FC","Ball In Dirt","null","null"
"2134","Tyler Chatwood",516416,"FC|FT","Swinging Strike","null","null"
"2136","Tyler Chatwood",571875,"FT|FF","Swinging Strike","null","null"
"2137","Tyler Chatwood",571875,"FF|FF","Foul Tip","null","null"
"2138","Tyler Chatwood",571875,"FF|FF","Ball","null","null"
"2139","Tyler Chatwood",571875,"FF|FF","Ball","null","null"
"2141","Tyler Chatwood",502671,"FT|FF","Ball","null","null"
"2142","Tyler Chatwood",502671,"FF|FT","Ball","null","null"
"2143","Tyler Chatwood",502671,"FT|FC","Ball","null","null"
"2144","Tyler Chatwood",502671,"FC|FF","Ball","null","null"
"2146","Tyler Chatwood",444482,"FF|FT","Foul","null","null"
"2147","Tyler Chatwood",444482,"FT|FT","In play, no out","103.2","1.17"
"2148","Tyler Chatwood",444482,"FT|FF","Ball","null","null"
"2150","Tyler Chatwood",630111,"FT|FC","Ball","null","null"
"2151","Tyler Chatwood",630111,"FC|FT","In play, out(s)","null","null"
"2153","Tyler Chatwood",456078,"FT|FT","Foul","null","null"
"2154","Tyler Chatwood",456078,"FT|FC","Foul","null","null"
"2155","Tyler Chatwood",456078,"FC|FC","Swinging Strike","null","null"
"2157","Tyler Chatwood",592662,"FT|CU","In play, out(s)","null","null"
"2158","Tyler Chatwood",592662,"CU|FT","Ball","null","null"
"2159","Tyler Chatwood",592662,"FT|FT","Foul Bunt","null","null"
"2160","Tyler Chatwood",592662,"FT|FT","Ball","null","null"
"2161","Tyler Chatwood",592662,"FT|FT","Foul","null","null"
"2163","Tyler Chatwood",630111,"FT|CU","Ball","null","null"
"2164","Tyler Chatwood",630111,"CU|FC","Ball","null","null"
"2165","Tyler Chatwood",630111,"FC|CU","In play, out(s)","null","null"
"2166","Tyler Chatwood",630111,"CU|FC","Called Strike","null","null"
"2167","Tyler Chatwood",630111,"FC|FC","Foul","null","null"
"2169","Tyler Chatwood",608369,"FF|FC","Ball","null","null"
"2170","Tyler Chatwood",608369,"FC|FF","Foul","null","null"
"2171","Tyler Chatwood",608369,"FF|FF","Ball","null","null"
"2172","Tyler Chatwood",608369,"FF|CH","Ball","null","null"
"2173","Tyler Chatwood",608369,"CH|CH","Ball In Dirt","null","null"
"2175","Tyler Chatwood",624577,"FF|FF","Ball","null","null"
"2176","Tyler Chatwood",624577,"FF|FF","Missed Bunt","null","null"
"2177","Tyler Chatwood",624577,"FF|FT","Swinging Strike","null","null"
"2178","Tyler Chatwood",624577,"FT|FF","Swinging Strike","null","null"
"2180","Tyler Chatwood",408236,"FC|FF","Swinging Strike","null","null"
"2181","Tyler Chatwood",408236,"FF|FF","Called Strike","null","null"
"2182","Tyler Chatwood",408236,"FF|FF","Ball","null","null"
"2184","Tyler Chatwood",435062,"FC|FT","Ball","null","null"
"2185","Tyler Chatwood",435062,"FT|FC","Ball In Dirt","null","null"
"2186","Tyler Chatwood",435062,"FC|FC","In play, no out","103.1","-13.55"
"2188","Tyler Chatwood",571771,"FT|FF","Foul","null","null"
"2189","Tyler Chatwood",571771,"FF|FC","Foul (Runner Going)","null","-28.18"
"2190","Tyler Chatwood",571771,"FC|FF","Foul (Runner Going)","null","42.22"
"2191","Tyler Chatwood",571771,"FF|FC","Ball In Dirt","null","null"
"2192","Tyler Chatwood",571771,"FC|FC","Swinging Strike (Blocked)","null","null"
"2193","Tyler Chatwood",571771,"FC|FC","Swinging Strike","null","null"
"2194","Tyler Chatwood",571771,"FC|FC","Ball In Dirt","null","null"
"2195","Tyler Chatwood",571771,"FC|FT","Ball","null","null"
"2197","Tyler Chatwood",592626,"FF|null","Ball","null","null"
"2199","Tyler Chatwood",454560,"FF|FF","Called Strike","null","null"
"2200","Tyler Chatwood",454560,"FF|CH","In play, out(s)","70.7","-23.74"
"2201","Tyler Chatwood",454560,"CH|CU","Ball","null","null"
"2203","Tyler Chatwood",628317,"FF|FF","Foul","null","null"
"2204","Tyler Chatwood",628317,"FF|FC","Foul","null","null"
"2205","Tyler Chatwood",628317,"FC|FF","Swinging Strike","null","null"
"2206","Tyler Chatwood",628317,"FF|FF","Ball","null","null"
"2207","Tyler Chatwood",628317,"FF|FF","Ball","null","null"
"2208","Tyler Chatwood",628317,"FF|FF","Ball","null","null"
"2210","Tyler Chatwood",400284,"CH|FF","Foul","null","-21.82"
"2211","Tyler Chatwood",400284,"FF|CH","In play, no out","86.1","14.66"
"2213","Tyler Chatwood",608369,"CH|FF","Ball","null","null"
"2214","Tyler Chatwood",608369,"FF|FF","In play, out(s)","94.8","30.38"
"2215","Tyler Chatwood",608369,"FF|FF","Foul","null","73.91"
"2216","Tyler Chatwood",608369,"FF|FT","Ball","null","null"
"2218","Tyler Chatwood",400284,"FT|FT","Ball","null","null"
"2219","Tyler Chatwood",400284,"FT|FF","Called Strike","null","null"
"2220","Tyler Chatwood",400284,"FF|FT","Ball","null","null"
"2221","Tyler Chatwood",400284,"FT|FF","Called Strike","null","null"
"2222","Tyler Chatwood",400284,"FF|FF","In play, out(s)","84.1","-14.11"
"2224","Tyler Chatwood",408236,"FF|FF","Foul","null","null"
"2225","Tyler Chatwood",408236,"FF|FF","Ball","null","null"
"2226","Tyler Chatwood",408236,"FF|FT","Ball","null","null"
"2227","Tyler Chatwood",408236,"FT|FF","Swinging Strike","null","null"
"2228","Tyler Chatwood",408236,"FF|FF","In play, run(s)","80.4","-50.02"
"2230","Tyler Chatwood",571771,"FT|FT","Ball","null","null"
"2231","Tyler Chatwood",571771,"FT|FF","In play, out(s)","118.1","-12.64"
"2233","Tyler Chatwood",592626,"FF|FT","Swinging Strike","null","null"
"2234","Tyler Chatwood",592626,"FT|FF","Ball","null","null"
"2235","Tyler Chatwood",592626,"FF|FF","Ball","null","null"
"2236","Tyler Chatwood",592626,"FF|FF","Called Strike","null","null"
"2237","Tyler Chatwood",592626,"FF|FF","In play, no out","98.4","-13.87"
"2239","Tyler Chatwood",454560,"FC|FT","Called Strike","null","null"
"2240","Tyler Chatwood",454560,"FT|FF","Ball","null","null"
"2241","Tyler Chatwood",454560,"FF|FT","Foul (Runner Going)","null","47.26"
"2242","Tyler Chatwood",454560,"FT|FC","Ball In Dirt","null","null"
"2243","Tyler Chatwood",454560,"FC|FT","Ball","null","null"
"2244","Tyler Chatwood",454560,"FT|FT","In play, run(s)","104.6","23.95"
"2246","Tyler Chatwood",628317,"CU|FC","Swinging Strike (Blocked)","null","null"
"2247","Tyler Chatwood",628317,"FC|FF","Called Strike","null","null"
"2248","Tyler Chatwood",628317,"FF|FF","Foul","null","null"
"2250","Tyler Chatwood",400284,"FF|FT","Foul","null","null"
"2251","Tyler Chatwood",400284,"FT|FC","Ball","null","null"
"2252","Tyler Chatwood",400284,"FC|FT","In play, out(s)","51.9","-66.38"
"2253","Tyler Chatwood",400284,"FT|CU","Called Strike","null","null"
"2254","Tyler Chatwood",400284,"CU|CH","Ball","null","null"
"2256","Tyler Chatwood",435062,"FT|FC","Ball","null","null"
"2257","Tyler Chatwood",435062,"FC|FF","In play, out(s)","76.3","-23.07"
"2259","Tyler Chatwood",624577,"FT|FC","In play, no out","90.1","13.84"
"2260","Tyler Chatwood",624577,"FC|FF","Foul","null","null"
"2261","Tyler Chatwood",624577,"FF|FT","Ball In Dirt","null","null"
"2265","Tyler Chatwood",518792,"FF|SL","Ball","null","null"
"2266","Tyler Chatwood",518792,"SL|FF","Foul","null","null"
"2267","Tyler Chatwood",518792,"FF|FF","Swinging Strike","null","null"
"2268","Tyler Chatwood",518792,"FF|FT","Ball","null","null"
"2269","Tyler Chatwood",518792,"FT|FF","Called Strike","null","null"
"2270","Tyler Chatwood",518792,"FF|FT","Ball","null","null"
"2271","Tyler Chatwood",518792,"FT|FF","Foul","null","null"
"2273","Tyler Chatwood",450314,"FT|FT","Ball","null","null"
"2275","Tyler Chatwood",519203,"CH|CH","Called Strike","null","null"
"2277","Tyler Chatwood",592178,"FT|FT","Ball","null","null"
"2278","Tyler Chatwood",592178,"FT|FT","In play, out(s)","64.2","65.06"
"2279","Tyler Chatwood",592178,"FT|FF","Foul","null","null"
"2280","Tyler Chatwood",592178,"FF|CH","Ball","null","null"
"2282","Tyler Chatwood",595879,"FT|SL","Foul","null","null"
"2283","Tyler Chatwood",595879,"SL|FF","Ball","null","null"
"2284","Tyler Chatwood",595879,"FF|CH","Foul","null","null"
"2285","Tyler Chatwood",595879,"CH|CH","Ball","null","null"
"2286","Tyler Chatwood",595879,"CH|FT","Swinging Strike","null","null"
"2288","Tyler Chatwood",424325,"SL|FT","Foul","null","null"
"2289","Tyler Chatwood",424325,"FT|FT","Called Strike","null","null"
"2290","Tyler Chatwood",424325,"FT|FF","Ball","null","null"
"2291","Tyler Chatwood",424325,"FF|CH","Ball","null","null"
"2293","Tyler Chatwood",452657,"FT|FT","Swinging Strike","null","null"
"2294","Tyler Chatwood",452657,"FT|FF","Ball","null","null"
"2295","Tyler Chatwood",452657,"FF|FT","Ball","null","null"
"2296","Tyler Chatwood",452657,"FT|FF","Swinging Strike","null","null"
"2297","Tyler Chatwood",452657,"FF|FF","Called Strike","null","null"
"2299","Tyler Chatwood",451594,"FF|FF","Foul","null","null"
"2300","Tyler Chatwood",451594,"FF|CH","Called Strike","null","null"
"2301","Tyler Chatwood",451594,"CH|CU","Ball","null","null"
"2302","Tyler Chatwood",451594,"CU|CH","Ball","null","null"
"2304","Tyler Chatwood",450314,"FF|CU","Called Strike","null","null"
"2306","Tyler Chatwood",519203,"FF|FF","Ball","null","null"
"2308","Tyler Chatwood",592178,"FF|FF","Foul","null","null"
"2309","Tyler Chatwood",592178,"FF|CH","Swinging Strike","null","null"
"2310","Tyler Chatwood",592178,"CH|FF","Called Strike","null","null"
"2311","Tyler Chatwood",592178,"FF|FT","Foul","null","null"
"2312","Tyler Chatwood",592178,"FT|FT","Ball","null","null"
"2314","Tyler Chatwood",624585,"SL|CH","Called Strike","null","null"
"2315","Tyler Chatwood",624585,"CH|CH","Ball","null","null"
"2316","Tyler Chatwood",624585,"CH|CH","Called Strike","null","null"
"2317","Tyler Chatwood",624585,"CH|FT","Ball","null","null"
"2318","Tyler Chatwood",624585,"FT|CH","Ball","null","null"
"2320","Tyler Chatwood",595879,"FT|CH","Ball","null","null"
"2321","Tyler Chatwood",595879,"CH|FT","Foul","null","null"
"2322","Tyler Chatwood",595879,"FT|SL","In play, no out","109.2","9.49"
"2323","Tyler Chatwood",595879,"SL|FF","Ball","null","null"
"2324","Tyler Chatwood",595879,"FF|CH","Foul","null","null"
"2325","Tyler Chatwood",595879,"CH|CU","Foul","null","null"
"2327","Tyler Chatwood",424325,"CH|FF","Ball","null","null"
"2329","Tyler Chatwood",452657,"FT|FT","Ball","null","null"
"2330","Tyler Chatwood",452657,"FT|FF","In play, no out","109.9","17.88"
"2332","Tyler Chatwood",451594,"FF|CH","Foul Bunt","null","null"
"2333","Tyler Chatwood",451594,"CH|CH","Ball","null","null"
"2334","Tyler Chatwood",451594,"CH|FF","Ball","null","null"
"2335","Tyler Chatwood",451594,"FF|FF","In play, out(s)","76.3","51.04"
"2337","Tyler Chatwood",518792,"CH|FF","Called Strike","null","null"
"2338","Tyler Chatwood",518792,"FF|FF","Ball","null","null"
"2339","Tyler Chatwood",518792,"FF|FF","Called Strike","null","null"
"2340","Tyler Chatwood",518792,"FF|FF","Swinging Strike","null","null"
"2342","Tyler Chatwood",519203,"FF|FF","In play, out(s)","79.2","53.41"
"2343","Tyler Chatwood",519203,"FF|FF","Called Strike","null","null"
"2344","Tyler Chatwood",519203,"FF|FF","Foul","null","null"
"2345","Tyler Chatwood",519203,"FF|FF","Foul","null","null"
"2347","Tyler Chatwood",592178,"FT|FT","Foul","null","null"
"2348","Tyler Chatwood",592178,"FT|CH","In play, out(s)","83.1","-2.13"
"2349","Tyler Chatwood",592178,"CH|FF","Foul","null","null"
"2352","Tyler Chatwood",518792,"CH|FT","Called Strike","null","null"
"2354","Tyler Chatwood",624585,"FT|CH","In play, out(s)","null","null"
"2355","Tyler Chatwood",624585,"CH|CH","Called Strike","null","null"
"2357","Tyler Chatwood",450314,"FF|FF","Foul","null","null"
"2358","Tyler Chatwood",450314,"FF|FF","Ball","null","null"
"2359","Tyler Chatwood",450314,"FF|CH","Foul","null","null"
"2360","Tyler Chatwood",450314,"CH|CH","Called Strike","null","null"
"2361","Tyler Chatwood",450314,"CH|CH","Ball","null","null"
"2362","Tyler Chatwood",450314,"CH|FT","In play, out(s)","94.3","29.14"
"2364","Tyler Chatwood",452655,"CH|FF","Foul","null","null"
"2365","Tyler Chatwood",452655,"FF|FF","In play, out(s)","78","-11.35"
"2366","Tyler Chatwood",452655,"FF|FF","Called Strike","null","null"
"2367","Tyler Chatwood",452655,"FF|CH","Ball","null","null"
